Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
Wil Crowe,PIT,30,0.03333333,0.46666667,0.07142857,0.08,0.14814815,0.12,0.26814815,0.04,0.18181818,-0.922434036,-4.555326331,0.130901884,-22.97741482,19800
Daniel Castano,MIA,5,0,0.4,0,0,0,0,0,0,0,-0.695265777,-1.300747826,0,-100,19805
Josh Palacios,TOR,36,0.08333333,0.25,0.33333333,0.16666667,0.27777778,0.16666667,0.44444445,0,0.22727273,1.542197747,-2.817273008,0.219841422,31.10464897,19818
Riley Smith,ARI,10,0,0.7,0,0,0,0,0,0,0,-1.390531554,-2.601495653,0,-100,19826
Abraham Toro,2 Tms,253,0.07905138,0.13043478,0.60606061,0.23348018,0.30434783,0.40969163,0.71403946,0.17621145,0.22702703,29.56373219,-1.073659499,0.309297342,98.98355746,19844
Luis Rengifo,LAA,131,0.04580153,0.19847328,0.23076923,0.19672131,0.23846154,0.32786885,0.56633039,0.13114754,0.20652174,8.438342068,-7.425287623,0.245918978,51.92697608,19858
Riley Adams,2 Tms,70,0.17142857,0.31428571,0.54545455,0.24074074,0.41428571,0.35185185,0.76613756,0.11111111,0.38709677,10.81114057,2.334391876,0.354732637,119.2861952,19864
Charlie Barnes,MIN,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,19865
Griffin Canning,LAA,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,19867
Tucker Davidson,ATL,4,0,1,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,19871
Greg Deichmann,CHC,27,0.03703704,0.48148148,0.07692308,0.07692308,0.11111111,0.07692308,0.18803419,0,0.15384615,-1.727501789,-4.997104855,0.090734341,-51.05797336,19872
Drew Ellis,ARI,46,0.06521739,0.43478261,0.15,0.09756098,0.19565217,0.19512195,0.39077412,0.09756097,0.15,0.657193532,-4.913241322,0.185332399,9.586241673,19873
Adam Haseley,PHI,15,0,0.2,0,0.2,0.2,0.26666667,0.46666667,0.06666667,0.25,0.396136104,-1.420310044,0.199983811,19.76308282,19878
Tanner Houck,BOS,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,19879
Corbin Martin,ARI,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,19884
Emmanuel Rivera,KCR,68,0.07352941,0.27941176,0.26315789,0.25396825,0.30882353,0.34920635,0.65802988,0.0952381,0.34883721,6.875757813,-1.358798057,0.290275071,80.39624023,19890
Pavin Smith,ARI,396,0.07323232,0.18939394,0.38666667,0.27747253,0.33585859,0.44230769,0.77816628,0.16483516,0.32616487,54.72565463,6.771476322,0.335093771,106.8874073,19892
Connor Wong,BOS,8,0.125,0.5,0.25,0.42857143,0.5,0.85714286,1.35714286,0.42857143,1,2.511819291,1.543048012,0.547549613,251.6824816,19896
Clarke Schmidt,NYY,2,0.5,0.5,1,0,0.5,0,0.5,0,0,0.294204826,0.052012007,0.345858276,120.6151712,19899
Gavin Sheets,CHW,160,0.09375,0.2,0.46875,0.26760563,0.34375,0.55633803,0.90008803,0.2887324,0.27,27.82983071,8.454405134,0.378290882,142.6068969,19901
Adonis Medina,PHI,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,19903
Anderson Tejeda,TEX,15,0.06666667,0.66666667,0.1,0.07142857,0.13333333,0.07142857,0.2047619,0,0.25,-0.786175059,-2.602621207,0.104718125,-42.01748134,19909
Jose Suarez,LAA,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,19911
Jesus Sanchez,MIA,175,0.08571429,0.29714286,0.28846154,0.24840764,0.32,0.49044586,0.81044586,0.24203822,0.30208333,24.92686851,3.734996782,0.340222202,116.2723989,19913
Daulton Varsho,ARI,225,0.09777778,0.22666667,0.43137255,0.22772277,0.30357143,0.42574257,0.729314,0.1980198,0.26573427,26.5899753,-0.656716918,0.310898752,91.16770896,19918
Tony Santillan,CIN,7,0,0.28571429,0,0.16666667,0.16666667,0.33333333,0.5,0.16666666,0.25,0.225157604,-0.622517265,0.206941088,20.57749544,19926
Ryan McKenna,BAL,108,0.13888889,0.39814815,0.34883721,0.20879121,0.3271028,0.30769231,0.63479511,0.0989011,0.38297872,10.92620925,-2.152203012,0.290340964,80.62730703,19928
Luke Williams,PHI,43,0.09302326,0.30232558,0.30769231,0.17948718,0.25581395,0.20512821,0.46094216,0.02564103,0.26923077,1.701136841,-3.506008783,0.215880108,30.09103464,19931
Cristian Pache,ATL,52,0.03846154,0.38461538,0.1,0.10416667,0.15686275,0.14583333,0.30269608,0.04166666,0.17857143,-1.135049668,-7.432062981,0.141682835,-19.10868947,19948
Andres Gimenez,CLE,172,0.05232558,0.26744186,0.19565217,0.22368421,0.29239766,0.35526316,0.64766082,0.13157895,0.28571429,16.50980842,-4.318774077,0.284078596,77.98152627,19950
Ian Anderson,ATL,31,0,0.74193548,0,0.06666667,0.06666667,0.1,0.16666667,0.03333333,0.28571429,-2.497538108,-6.251526814,0.070690062,-65.23326438,19951
Khalil Lee,NYM,14,0,0.64285714,0,0.07142857,0.07142857,0.14285714,0.21428571,0.07142857,0.2,-0.919433011,-2.614782749,0.088689038,-45.09183134,19952
Josh Lowe,TBR,2,0.5,0,1,1,1,1,2,0,1,1.021515961,0.779323142,0.785385936,422.1337623,19953
Gavin Lux,LAD,283,0.1024735,0.20848057,0.49152542,0.26,0.34275618,0.404,0.74675618,0.144,0.3172043,36.27392325,2.003639262,0.3229836,103.6693197,19955
Mickey Moniak,PHI,29,0.10344828,0.37931034,0.27272727,0.12,0.21428571,0.24,0.45428571,0.12,0.15384615,0.542363293,-2.969432592,0.190668976,13.71115941,19956
Carter Kieboom,WSN,161,0.08074534,0.29813665,0.27083333,0.22222222,0.29192547,0.32638889,0.61831436,0.10416667,0.30526316,13.77186239,-5.724659599,0.271451068,65.848586,19958
Jesus Luzardo,2 Tms,16,0.1875,0.25,0.75,0,0.2,0,0.2,0,0,-0.385278975,-2.322821532,0.13834331,-14.19038156,19959
Taylor Trammell,SEA,118,0.09322034,0.41525424,0.2244898,0.19047619,0.27966102,0.43809524,0.71775626,0.24761905,0.26530612,13.65786439,-0.631511974,0.307958072,98.88860569,19960
Colton Welker,COL,26,0.03846154,0.19230769,0.2,0.24,0.26923077,0.28,0.54923077,0.04,0.3,1.620795937,-1.52771072,0.243409219,36.23474632,19961
Bobby Dalbec,BOS,263,0.06463878,0.3460076,0.18681319,0.21161826,0.27756654,0.45228216,0.7298487,0.2406639,0.27205882,31.03747149,-0.810884298,0.310699969,91.67855371,19966
Jared Oliva,PIT,27,0.07407407,0.25925926,0.28571429,0.12,0.18518519,0.16,0.34518519,0.04,0.16666667,-0.127879487,-3.397482553,0.162340381,-2.551571326,19968
Tres Barrera,WSN,78,0.07692308,0.23076923,0.33333333,0.20289855,0.29487179,0.2173913,0.51226309,0.01449275,0.2745098,4.486268282,-4.959251687,0.237581115,43.84300559,19977
Bryse Wilson,2 Tms,15,0,0.33333333,0,0.07692308,0.14285714,0.07692308,0.21978022,0,0.125,-0.761175069,-2.577621217,0.114356271,-38.09580186,19990
Santiago Espinal,TOR,147,0.10204082,0.1292517,0.78947368,0.28461538,0.3630137,0.40769231,0.77070601,0.12307693,0.32110092,20.76768334,2.966511091,0.338817171,111.4787922,19997
Keston Hiura,MIL,138,0.06521739,0.37681159,0.17307692,0.18487395,0.27941176,0.34453782,0.62394958,0.15966387,0.29230769,12.36937581,-4.341928749,0.276398794,69.43218144,20003
Hunter Owen,PIT,5,0,0.6,0,0,0.2,0,0.2,0,0,-0.09795465,-0.703436699,0.144386494,-14.21635544,20034
Isaac Paredes,DET,51,0.09803922,0.17647059,0.55555556,0.15909091,0.25490196,0.31818182,0.57308378,0.15909091,0.17142857,3.190472604,-2.985444299,0.243675096,50.65559872,20036
Adrian Morejon,SDP,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,20039
Luis Robert,CHW,228,0.04385965,0.21052632,0.20833333,0.32075472,0.35964912,0.5,0.85964912,0.17924528,0.3836478,37.46526316,9.855281708,0.3666697,134.7561995,20043
Brian Miller,MIA,7,0,0.42857143,0,0.14285714,0.14285714,0.14285714,0.28571428,0,0.25,-0.246060953,-1.093735822,0.125579332,-23.1827969,20047
Alan Trejo,COL,32,0.0625,0.34375,0.18181818,0.2,0.25,0.36666667,0.61666667,0.16666667,0.27777778,2.591626616,-1.2834585,0.265950335,50.87989067,20056
Bailey Falter,PHI,2,0,1,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,20070
Miguel Sanchez,MIL,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,20074
Evan White,SEA,70,0.04285714,0.21428571,0.2,0.17910448,0.21428571,0.26865672,0.48294243,0.08955224,0.21568627,2.543784688,-5.932964002,0.211986434,34.05490503,20078
Chris Paddack,SDP,34,0.02941176,0.61764706,0.04761905,0,0.06896552,0,0.06896552,0,0,-3.356526009,-7.473803944,0.048746518,-73.57616895,20099
Juan Soto,WSN,416,0.25240385,0.12259615,2.05882353,0.33333333,0.5,0.57281553,1.07281553,0.2394822,0.34854772,96.50172901,46.12562251,0.44843882,180.8389489,20123
Dylan Carlson,STL,481,0.09355509,0.24948025,0.375,0.24343675,0.32848233,0.41050119,0.73898352,0.16706444,0.30479452,60.31677334,2.069400204,0.319626357,102.7590873,20126
Kyle Muller,ATL,13,0.07692308,0.53846154,0.14285714,0.09090909,0.16666667,0.09090909,0.25757576,0,0.25,-0.399766892,-1.97402022,0.130897656,-26.11590692,20167
Garrett Whitlock,BOS,2,0,0.5,0,0.5,0.5,0.5,1,0,1,0.449204824,0.207012005,0.439527661,178.7081829,20191
Brandon Marsh,LAA,179,0.09497207,0.34078212,0.27868852,0.25157233,0.32960894,0.39622642,0.72583536,0.14465409,0.39175258,22.00151927,0.32526191,0.316622673,99.69090287,20202
Eli Morgan,CLE,2,0,1,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,20203
Yennsy Diaz,NYM,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,20218
Jo Adell,LAA,95,0.07368421,0.24210526,0.30434783,0.24418605,0.30851064,0.36046512,0.66897576,0.11627907,0.32258065,9.913214498,-1.590944439,0.294185666,84.53356795,20220
Gilberto Celestino,MIN,25,0.08,0.2,0.4,0.17391304,0.24,0.34782609,0.58782609,0.17391305,0.17647059,1.810376404,-1.217033843,0.255588355,58.83494835,20233
Kevin Smith,TOR,15,0.13333333,0.26666667,0.5,0,0.13333333,0,0.13333333,0,0,-0.941175057,-2.757621205,0.092228874,-55.10408977,20242
Griffin Jax,MIN,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,20253
Mario Feliciano,MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20263
Jonathan Arauz,BOS,44,0.02272727,0.18181818,0.125,0.17073171,0.19047619,0.43902439,0.62950058,0.26829268,0.13333333,3.375189661,-1.953052372,0.260778001,57.9537365,20275
Cory Abbott,CHC,2,0,0.5,0,0.5,0.5,0.5,1,0,1,0.449204824,0.207012005,0.439527661,175.5558469,20277
Ben Rortvedt,MIN,78,0.06410256,0.32051282,0.2,0.18309859,0.24675325,0.28169014,0.52844339,0.09859155,0.25,4.429281178,-5.016238791,0.23669808,46.0736111,20287
David Peterson,NYM,16,0,0.5,0,0.07692308,0.14285714,0.15384615,0.29670329,0.07692307,0.2,-0.368139296,-2.305681854,0.140255643,-11.58859405,20302
Jake Meyers,HOU,105,0.08571429,0.28571429,0.3,0.23333333,0.32038835,0.35555556,0.67594391,0.12222223,0.31034483,11.51157595,-1.203547082,0.300572625,91.76522026,20308
Stuart Fairchild,ARI,5,0,0.2,0,0,0,0,0,0,0,-0.695265777,-1.300747826,0,-100,20321
Alex Kirilloff,MIN,160,0.06875,0.23125,0.2972973,0.23809524,0.29375,0.40136054,0.69511054,0.1632653,0.28301887,16.77751385,-2.597911724,0.294801872,85.32566448,20325
Luis Gonzalez,CHW,9,0.22222222,0.22222222,1,0.28571429,0.44444444,0.57142857,1.01587301,0.28571428,0.4,1.947766205,0.857898516,0.42963624,177.2932861,20332
Matt Peacock,ARI,6,0,0.5,0,0.33333333,0.33333333,0.33333333,0.66666666,0,0.66666667,0.620303338,-0.106275121,0.29301844,79.55072708,20339
Ernie Clement,CLE,90,0.05555556,0.15555556,0.35714286,0.2345679,0.28735632,0.28395062,0.57130694,0.04938272,0.28358209,6.600159287,-4.2985176,0.256700358,59.48614004,20352
Brusdar Graterol,LAD,2,0,0,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,20367
Ramon Rosso,PHI,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,20368
Matt Manning,DET,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,20369
Tyler Zuber,KCR,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,20379
Luis Garcia,WSN,181,0.04972376,0.17127072,0.29032258,0.22093023,0.25966851,0.39534884,0.65501735,0.17441861,0.24264706,16.38144194,-5.537008248,0.277452781,69.74794722,20391
Rony Garcia,DET,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,20430
Jazz Chisholm Jr.,MIA,357,0.07563025,0.26610644,0.28421053,0.25230769,0.31179775,0.44,0.75179775,0.18769231,0.31192661,45.58102916,2.349610845,0.32238115,104.6809244,20454
Huascar Ynoa,ATL,28,0,0.46428571,0,0.21428571,0.21428571,0.46428571,0.67857142,0.25,0.30769231,2.636055379,-0.754644097,0.281851775,71.96019596,20468
Casey Mize,DET,3,0.33333333,0.33333333,1,0,0.33333333,0,0.33333333,0,0,0.155151671,-0.208137559,0.230572184,41.80391808,20492
Seth Beer,ARI,4,0,0.5,0,0.5,0.5,1.25,1.75,0.75,1,1.831248094,1.346862454,0.721393481,357.86943,20493
Scott Hurst,STL,4,0,0.25,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,20501
William Contreras,ATL,148,0.10135135,0.26351351,0.38461538,0.22137405,0.30405405,0.40458015,0.7086342,0.1832061,0.26436782,16.74102188,-1.181246776,0.304779838,86.85674273,20503
Nick Madrigal,CHW,152,0.04605263,0.08552632,0.53846154,0.27659574,0.32236842,0.36170213,0.68407055,0.08510639,0.30232558,16.53716605,-1.869488244,0.299561103,89.42094396,20521
Vidal Brujan,TBR,9,0,0.33333333,0,0.11111111,0.11111111,0.11111111,0.22222222,0,0.16666667,-0.524167264,-1.614034952,0.097672813,-42.4512768,20536
Edwin Uceta,LAD,4,0,0.5,0,0.25,0.25,0.25,0.5,0,0.5,0.171098513,-0.313287126,0.21976383,36.60660642,20539
Jose Devers,MIA,39,0.05128205,0.25641026,0.2,0.25714286,0.30769231,0.31428571,0.62197802,0.05714285,0.34615385,3.464660616,-1.258099369,0.275437074,74.18098132,20540
J.C. Mejia,CLE,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,20617
Jordan Holloway,MIA,8,0,0.5,0,0.125,0.125,0.125,0.25,0,0.25,-0.385114108,-1.353885387,0.109881915,-33.38153439,20631
Yusei Kikuchi,SEA,2,0,1,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,20633
Humberto Mejia,ARI,7,0,0.28571429,0,0.16666667,0.16666667,0.33333333,0.5,0.16666666,0.25,0.225157604,-0.622517265,0.206941088,23.6255802,20739
Manuel Rodriguez,CHC,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,20794
Thomas Szapucki,NYM,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,21065
Miguel Yajure,PIT,3,0,1,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,21111
Alejo Lopez,CIN,9,0,0.33333333,0,0.22222222,0.22222222,0.22222222,0.44444444,0,0.33333333,0.203143872,-0.886723817,0.195345627,13.04383127,21127
Tyler Payne,CHC,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,21139
Humberto Castellanos,ARI,4,0,0.25,0,0.33333333,0.25,1.33333333,1.58333333,1,0,1.103936958,0.619551319,0.501629651,215.0871051,21183
Bailey Ober,MIN,2,0,0,0,0.5,0.5,0.5,1,0,0.5,0.449204824,0.207012005,0.439527661,183.0952636,21224
Tylor Megill,NYM,15,0,0.46666667,0,0.21428571,0.21428571,0.35714286,0.57142857,0.14285715,0.42857143,0.894845667,-0.921600481,0.240167741,53.32509845,21318
Joe Ryan,MIN,2,0,1,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,21390
Ryan Feltner,COL,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,21446
Lars Nootbaar,STL,99,0.11111111,0.22222222,0.5,0.22988506,0.31632653,0.3908046,0.70713113,0.16091954,0.26229508,11.31103755,-0.677507026,0.306155137,94.00672746,21454
Kris Bubic,KCR,3,0,0.33333333,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,21455
Nico Hoerner,CHC,116,0.07758621,0.1637931,0.47368421,0.32692308,0.39655172,0.40384615,0.80039787,0.07692307,0.4,17.37418538,3.327001833,0.349091437,116.7987066,21479
Trevor Larnach,MIN,211,0.11848341,0.33175355,0.35714286,0.24157303,0.35545024,0.38202247,0.73747271,0.14044944,0.36538462,28.08731186,2.535969378,0.328952836,108.3963702,21501
Jonathan India,CIN,472,0.11228814,0.23940678,0.46902655,0.25888325,0.37154989,0.46700508,0.83855497,0.20812183,0.31460674,76.26307936,19.10557391,0.363349562,122.1973368,21523
Joey Bart,SFG,3,0,0.66666667,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,21524
Cal Raleigh,SEA,114,0.05263158,0.37719298,0.13953488,0.1682243,0.21052632,0.30841121,0.51893753,0.14018691,0.25396825,5.239084694,-8.56590603,0.223610022,41.90722708,21534
Nick Fortes,MIA,21,0.0952381,0.28571429,0.33333333,0.31578947,0.38095238,0.78947368,1.17042606,0.47368421,0.3,5.386888156,2.843863549,0.478102613,205.8544092,21538
Reiss Knehr,SDP,5,0,0.4,0,0,0,0,0,0,0,-0.695265777,-1.300747826,0,-100,21541
Matt Vierling,PHI,34,0.05882353,0.35294118,0.16666667,0.3,0.35294118,0.56666667,0.91960785,0.26666667,0.41176471,6.025603283,1.908325347,0.382263895,138.1919168,21558
Alfonso Rivas,CHC,34,0.05882353,0.35294118,0.16666667,0.34375,0.38235294,0.46875,0.85110294,0.125,0.52631579,5.650075951,1.532798016,0.368914592,129.6779693,21560
Romy Gonzalez,CHW,23,0.04347826,0.26086957,0.16666667,0.18181818,0.2173913,0.18181818,0.39920948,0,0.25,0.283333103,-2.501884324,0.182953819,10.64681914,21562
Kyle Isbel,KCR,70,0.08571429,0.27142857,0.31578947,0.265625,0.32857143,0.421875,0.75044643,0.15625,0.36363636,9.067273796,0.590525106,0.324622604,103.5997382,21614
Alec Bohm,PHI,280,0.06785714,0.26785714,0.25333333,0.22779923,0.27857143,0.2972973,0.57586873,0.06949807,0.30601093,20.34890066,-13.5580941,0.255902104,56.09364652,21618
Jake McCarthy,ARI,46,0.15217391,0.2826087,0.53846154,0.23684211,0.35555556,0.36842105,0.72397661,0.13157894,0.33333333,5.956923013,0.386488159,0.324581321,100.057384,21622
Nick Maton,PHI,89,0.08988764,0.26966292,0.33333333,0.22077922,0.30681818,0.31168831,0.61850649,0.09090909,0.31481481,8.061299481,-2.716280996,0.27753883,70.15120099,21635
Rafael Marchan,PHI,32,0.09375,0.15625,0.6,0.17241379,0.25,0.20689655,0.45689655,0.03448276,0.20833333,1.203788143,-2.671296972,0.213531796,28.56531712,21646
Edward Cabrera,MIA,5,0,0.2,0,0.2,0.2,0.4,0.6,0.2,0.25,0.332045388,-0.273436662,0.248329306,56.56884671,21690
Oneil Cruz,PIT,5,0,0.2,0,0.6,0.6,1.2,1.8,0.6,0.66666667,2.419506073,1.814024024,0.752925849,381.1565489,21711
Sebastian Rivero,KCR,35,0,0.4,0,0.17647059,0.2,0.23529412,0.43529412,0.05882353,0.3,0.694317558,-3.544056787,0.192041337,14.03437914,21735
Braxton Garrett,MIA,8,0,0.375,0,0.125,0.125,0.125,0.25,0,0.2,-0.385114108,-1.353885387,0.109881915,-33.38153439,21844
Rodolfo Castro,PIT,61,0.06557377,0.36065574,0.18181818,0.15789474,0.21311475,0.33333333,0.54644808,0.17543859,0.1875,3.451317649,-3.935563353,0.236448281,45.59692665,21987
John King,TEX,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,22051
Payton Henry,MIA,10,0.1,0.5,0.2,0.22222222,0.3,0.33333333,0.63333333,0.11111111,0.5,0.936401883,-0.274562216,0.28124184,77.95238458,22164
Akil Baddoo,DET,353,0.101983,0.25212465,0.40449438,0.27301587,0.34560907,0.4952381,0.84084717,0.22222223,0.33953488,55.03574546,12.28871278,0.356501794,126.8757468,22168
Max Kranick,PIT,11,0,0.45454545,0,0,0,0,0,0,0,-1.52958471,-2.861645218,0,-100,22175
Luis Campusano,SDP,35,0.11428571,0.28571429,0.4,0.09677419,0.2,0.09677419,0.29677419,0,0.14285714,-0.395682486,-4.634056831,0.154400919,-4.931656308,22217
Paul Campbell,MIA,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,22248
Tarik Skubal,DET,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,22267
Jake Burger,CHW,29,0.06896552,0.37931034,0.18181818,0.33333333,0.37931034,0.62962963,1.00893997,0.2962963,0.53333333,6.06071948,2.548923594,0.420658313,171.2282418,22275
Trevor Rogers,MIA,34,0,0.64705882,0,0.06060606,0.06060606,0.06060606,0.12121212,0,0.18181818,-3.229105551,-7.346383486,0.05327608,-70.15879989,22286
Taylor Walls,TBR,106,0.13207547,0.29245283,0.4516129,0.1978022,0.3047619,0.30769231,0.61245421,0.10989011,0.28813559,9.627034768,-3.209184677,0.277834564,79.25710885,22458
Johan Oviedo,STL,17,0.11764706,0.41176471,0.28571429,0.2,0.29411765,0.2,0.49411765,0,0.375,0.962652038,-1.09598693,0.236505827,48.75501219,22487
Jarred Kelenic,SEA,234,0.1025641,0.28205128,0.36363636,0.18932039,0.28205128,0.41262136,0.69467264,0.22330097,0.20930233,25.51815811,-2.818401793,0.299869079,93.42408137,22558
Alejandro Kirk,TOR,129,0.10077519,0.12403101,0.8125,0.21052632,0.29457364,0.36842105,0.66299469,0.15789473,0.21052632,13.08632006,-2.53511681,0.29067423,78.95579767,22581
Carlos Hernandez,KCR,4,0,1,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,22713
Geraldo Perdomo,ARI,28,0.17857143,0.17857143,1,0.2173913,0.35714286,0.43478261,0.79192547,0.21739131,0.27777778,3.454884567,0.064185091,0.317197041,95.25975791,22799
Tucupita Marcano,SDP,39,0.1025641,0.17948718,0.57142857,0.17142857,0.25641026,0.2,0.45641026,0.02857143,0.21428571,1.530038328,-3.192721657,0.215481778,34.75306804,22871
Joan Adon,WSN,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,22925
Spencer Howard,PHI,6,0,0.33333333,0,0.4,0.4,0.6,1,0.2,0.66666667,1.271227827,0.544649368,0.42414037,165.3993985,23252
Jose Barrero,CIN,33,0.06060606,0.33333333,0.18181818,0.17857143,0.3030303,0.32142857,0.62445887,0.14285714,0.29411765,3.154357225,-0.841824301,0.283594325,70.37971871,23378
Aaron Ashby,MIL,4,0.25,0.5,0.5,0,0.33333333,0,0.33333333,0,0,0.206868894,-0.277516745,0.230572184,39.65826485,23550
Ryan Dorow,TEX,3,0,0.66666667,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,23559
Wander Franco,TBR,198,0.06565657,0.13636364,0.48148148,0.25136612,0.30808081,0.38797814,0.69605895,0.13661202,0.28104575,22.06697,-1.910119152,0.302766648,96.09999414,23667
Luis Garcia,HOU,6,0,0.16666667,0,0,0,0,0,0,0,-0.834318932,-1.560897392,0,-100,23735
Justin Bruihl,LAD,1,1,0,1,0,1,0,1,0,0,0.433257982,0.312161572,0.691716552,343.2380785,23779
Ryan Weathers,SDP,21,0,0.28571429,0,0.0952381,0.0952381,0.0952381,0.1904762,0,0.13333333,-1.465493993,-4.0085186,0.083719554,-50.85390644,23796
Josiah Gray,2 Tms,20,0.05,0.5,0.1,0.05555556,0.10526316,0.05555556,0.16081872,0,0.125,-1.409239599,-3.831167796,0.082672204,-56.12758798,24580
Jarren Duran,BOS,84,0.04761905,0.36904762,0.12903226,0.225,0.26190476,0.3625,0.62440476,0.1375,0.34042553,7.036056867,-3.136041561,0.269303397,63.71307299,24617
Ryan Jeffers,MIN,194,0.06185567,0.37113402,0.16666667,0.18539326,0.25257732,0.38764045,0.64021777,0.20224719,0.24742268,17.34747964,-6.145223875,0.276141161,72.71940962,24618
Owen Miller,CLE,117,0.04273504,0.24786325,0.17241379,0.20909091,0.24786325,0.31818182,0.56604507,0.10909091,0.2625,7.583480805,-6.584799148,0.246403944,52.53039073,24655
Cody Wilson,WSN,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,24671
Alex Vesia,LAD,2,0,1,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,25007
Nick Mears,PIT,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,25376
Sammy Long,SFG,9,0,0.44444444,0,0.125,0.125,0.125,0.25,0,0.25,-0.433253372,-1.52312106,0.109881915,-34.38185559,25379
Drew Rasmussen,MIL,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,25385
Andrew Vaughn,CHW,328,0.06097561,0.21036585,0.28985507,0.22147651,0.27743902,0.33221477,0.60965379,0.11073826,0.25991189,26.95574779,-12.76387464,0.267393238,67.6899225,26197
Alek Manoah,TOR,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,26410
Kwang Hyun Kim,STL,24,0,0.29166667,0,0.14285714,0.18181818,0.19047619,0.37229437,0.04761905,0.21428571,0.021900156,-2.88441368,0.169167711,5.004897288,27458
Yoshi Tsutsugo,3 Tms,192,0.13541667,0.265625,0.50980392,0.20121951,0.31413613,0.36585366,0.67998979,0.16463415,0.25233645,21.25721207,-1.993298622,0.302321932,90.37967613,27459
Shogo Akiyama,CIN,152,0.05921053,0.23026316,0.25714286,0.19708029,0.26,0.24817518,0.50817518,0.05109489,0.26213592,7.53767304,-10.86898126,0.228001087,34.26034577,27461
Reid Detmers,LAA,2,0.5,0.5,1,0,0.5,0,0.5,0,0,0.294204826,0.052012007,0.345858276,119.4410327,27468
Spencer Strider,ATL,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,27498
Kohei Arihara,TEX,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,27505
Ha-Seong Kim,SDP,208,0.07211538,0.24038462,0.3,0.19354839,0.26213592,0.33870968,0.6008456,0.14516129,0.22727273,16.30869642,-8.879356831,0.262830676,65.51602746,27506
